Athlete ID,Year,Athlete Name,Athlete Class,School,Number of Races Run,Personal Record,Season Record,Consistency,Days since Season PR,All-American
47280,2021,Ryan Fischer,GR,WPI,6,1611.9,1611.9,22.24263923188968,21,0
47664,2021,Calvin Boone,GR,St. Scholastica,7,1500.1,1500.1,21.390147264570203,7,0
49080,2021,Colin McLaughlin,GR,Carnegie Mellon,5,1520.5,1520.5,34.07707257086499,50,0
49081,2021,Matthew Coyle,GR,Carnegie Mellon,5,1534.5,1534.5,24.295009775672064,50,0
49087,2021,Charlie Murphy,GR,Carnegie Mellon,6,1552.0,1552.0,35.76268446299856,50,0
49091,2021,Eamon Brady,GR,Carnegie Mellon,5,1594.8,1594.8,28.323962911287683,21,0
49750,2021,Dylan May,JR,Southern Virginia,5,1501.5,1501.5,31.978381369293874,21,0
50148,2021,Gavin McElhennon,GR,Johns Hopkins,5,1556.4,1556.4,28.17188314614415,35,0
50159,2021,Charlie Teeter,GR,Johns Hopkins,6,1589.2,1589.2,49.46151635362586,21,0
50160,2021,Arthur Beyer,GR,Johns Hopkins,4,1595.9,1595.9,13.34674325652346,35,0
50210,2021,Aidan Nathan,GR,Case Western,6,1567.1,1567.1,29.652210710164606,49,0
50216,2021,Ryan Champa,GR,John Carroll,5,1526.9,1526.9,20.183207748026508,21,0
50234,2021,Nate Gilbert,GR,Case Western,4,1558.0,1558.0,34.38971503225927,7,0
50506,2021,Tristan Olpin,GR,Emory,6,1570.8,1570.8,18.174113458433133,35,0
50508,2021,David Evans,GR,Emory,5,1553.1,1553.1,35.2791014624806,7,0
50852,2021,Will Kelly,GR,Montana State,6,1516.0,1516.0,17.879216985091936,7,0
50859,2021,David Lynn,GR,St. Olaf,6,1571.3,1571.3,22.917713673052106,21,0
50894,2021,Ian Curtis,GR,St. Olaf,5,1502.4,1502.4,16.690164768509575,7,0
50914,2021,Cullen Capuano,GR,Washington U.,5,1496.9,1496.9,24.55110740883182,35,0
50918,2021,Andrew Sidamon-Eristoff,GR,Washington U.,4,1497.7,1497.7,35.018217481127664,35,0
50983,2021,Benny Clark,GR,Vassar,7,1565.8,1565.8,19.277302715888425,42,0
51120,2021,Liam Walits,GR,Otterbein,6,1538.9,1538.9,99.40851070205204,35,0
51235,2021,Frankie Reid,GR,Lewis & Clark,6,1485.0,1485.0,66.17152257580297,58,0
51332,2021,Atticus Hempel,GR,Swarthmore,4,1546.0,1546.0,18.950000000000045,7,0
52258,2021,Lloyd Young,GR,St. John'S (Minn.),5,1483.2,1483.2,20.955011333807466,7,0
52296,2021,Colin Kachlic,SR,Grand Valley St.,5,1512.7,1512.7,13.01026037402789,7,0
52299,2021,Jonathan Olenek,GR,North Central (Ill.),4,1538.2,1538.2,15.590025301098397,35,0
52955,2021,Sam Llaneza,GR,Lynchburg,4,1534.1,1534.1,24.643305378946202,35,0
52958,2021,Bryce Davis,GR,Lynchburg,4,1620.7,1620.7,26.24341584093045,21,0
52959,2021,Sam Graham,GR,Lynchburg,4,1605.9,1605.9,31.72652675601283,7,0
53132,2021,Walter Wagude,GR,Tufts,6,1517.6,1517.6,38.7645508164354,20,0
53136,2021,Alex Friedman,GR,Tufts,6,1608.5,1608.5,23.72362535532881,35,0
53336,2021,Oliver Spiva,GR,Amherst,5,1226.0,1226.0,155.27159068870262,70,0
53337,2021,Nick Edwards-Levin,GR,Amherst,6,1228.0,1228.0,145.40039889904017,70,0
53549,2021,Charles Wilson,GR,Suny Geneseo,5,1510.7,1510.7,46.37665792184684,49,0
53765,2021,Ben Tiber,GR,Ithaca,6,1521.4,1521.4,19.309210237604233,49,0
53850,2021,Vince Simonetti,GR,RPI,6,1529.1,1529.1,20.55027007121806,50,0
53852,2021,Cory Kennedy,GR,Colorado St.,6,1541.2,1541.2,19.00753534785612,50,0
54089,2021,Gunner Schlender,GR,Wis.-Whitewater,6,1484.8,1484.8,20.82735914341733,7,0
54090,2021,Christian Patzka,GR,Wis.-Whitewater,6,1474.5,1474.5,25.347496041138964,7,0
54092,2021,Christian Seagren,GR,Wis.-Whitewater,6,1536.0,1536.0,50.75880875933426,7,0
55537,2021,Barrett Scheatzle,GR,John Carroll,4,1516.4,1516.4,22.80750972815753,7,0
55540,2021,Liam O'Reilly,GR,Case Western,4,1586.9,1586.9,16.611347777949806,7,0
55552,2021,John Nice,GR,Grand Valley St.,5,1494.9,1494.9,39.52983683244848,7,0
56052,2021,Henry Myers,GR,U. Of Chicago,5,1469.6,1469.6,27.65715820542671,35,0
56622,2021,Lucas Florsheim,GR,Minnesota,5,1452.0,1452.0,19.19464508658601,63,0
56625,2021,Derek Fearon,GR,Pomona-Pitzer,5,1488.6,1488.6,8.57074092479759,35,0
56626,2021,Colin Kirkpatrick,GR,Pomona-Pitzer,4,1474.4,1474.4,12.173434190892861,35,0
56685,2021,Samuel Kartsonis,GR,Bates,5,1572.9,1572.9,10.88900362751337,49,0
56686,2021,Victor Kering,GR,Bates,5,1599.6,1599.6,12.246893483655356,35,0
56687,2021,Colin Thoman,GR,Bates,4,1611.9,1611.9,17.277297242335052,20,0
56688,2021,Ned Farrington,GR,Maine,5,1576.9,1576.9,15.994574079980977,35,0
56694,2021,Enock Musyoka,GR,Tufts,6,1601.8,1601.8,59.927113136616946,20,0
56722,2021,Ryan Tobin,GR,NYU,5,1534.3,1534.3,60.606092103022156,50,0
56786,2021,Alec Gironda,GR,Middlebury,6,1529.6,1529.6,41.31495895354774,7,0
56787,2021,Drew Donahue,GR,Middlebury,6,1493.3,1493.3,47.66293983099799,49,0
56791,2021,Ziggy Goddard,GR,Middlebury,5,1568.9,1568.9,61.30737639142615,7,0
56851,2021,Jarrett Gulden,GR,WPI,4,1605.2,1605.2,57.597439179185706,35,0
56876,2021,Anthony Rodriguez,GR,Babson,5,1521.0,1521.0,30.089730390948972,49,0
57251,2021,Parker Huhn,GR,Wis.-La Crosse,4,1490.4,1490.4,25.47091478529969,7,0
57252,2021,Corey Fairchild,GR,Wis.-La Crosse,4,1508.7,1508.7,20.833026664409537,7,0
57370,2021,Grahm Tuohy-Gaydos,JR,Williams,5,1495.5,1495.5,42.65890879992127,7,0
57371,2021,John Lucey,GR,Williams,4,1502.0,1502.0,36.13321033189397,35,0
57372,2021,Charles Namiot,GR,Williams,5,1533.7,1533.7,32.33592236198,35,0
57375,2021,Nate Lentz,GR,Williams,5,1552.4,1552.4,38.30450365165956,35,0
58145,2021,John Hood,GR,Bowdoin,5,1563.4,1563.4,9.402127418834503,20,0
58361,2021,Reid Kovacs,GR,MIT,4,1530.7,1530.7,41.65179317868559,21,0
58679,2021,Keegan Gleason,GR,Colby,4,1577.3,1577.3,16.242074990591547,20,0
58681,2021,Liam Carcich,GR,Colby,4,1567.3,1567.3,49.99222439539978,20,0
58683,2021,Gordon Doore,GR,Colby,4,1595.4,1595.4,19.8913926108757,7,0
58691,2021,Quinn Potter,GR,Colby,4,1588.6,1588.6,59.30482695363003,20,0
77914,2021,Jack Begley,GR,U. Of Chicago,6,1474.7,1474.7,25.989951904534166,49,0
2654,2022,Luke Wilson,GR,Berea,7,1478.1,1478.1,53.06932572902484,7,0
3239,2022,Christopher Collet,GR,Wartburg,6,1427.5,1427.5,26.69197632248316,35,0
3260,2022,Morgan Shirley-Fairbairn,GR,Wartburg,5,1456.4,1456.4,28.37099927743117,35,0
3982,2022,Logan Singer,GR,Case Western,4,1502.9,1502.9,26.249607139917295,7,0
3985,2022,Bill Daily,GR,Otterbein,6,1473.7,1473.7,54.0082215963459,35,0
3988,2022,Joe Backus,GR,John Carroll,5,1472.3,1472.3,92.88333757999872,7,0
3990,2022,Cal Yackin,GR,Grand Valley St.,6,1430.0,1430.0,44.30840100928944,35,0
4045,2022,Nathan Craft,GR,Otterbein,6,1486.4,1486.4,64.63559390923855,7,0
4733,2022,Jeff Joseph,GR,Mount Union,5,1457.4,1457.4,26.70795761566197,35,0
4748,2022,Eli Boesch-Dining,GR,Bates,5,1479.6,1479.6,37.847303734876554,21,0
4759,2022,Luke Guttormson,GR,Loras,6,1469.8,1469.8,31.802289225777454,35,0
4774,2022,Robert St.-Clair,GR,Case Western,5,1471.0,1474.8,20.446319962281745,7,0
4778,2022,Joseph Jaster,GR,NC State,4,1467.7,1467.7,26.192401092683372,7,0
4781,2022,Gage Beireis,GR,Otterbein,6,1478.8,1478.8,62.45707646055809,35,0
4792,2022,Jared Briant,GR,Rhodes,3,1463.3,1558.8,39.97510336307946,7,0
4830,2022,Hunter Probert,GR,Mount Union,5,1498.1,1498.1,60.42045907637582,7,0
4833,2022,Forrest Long,GR,Mount Union,6,1489.9,1489.9,85.78330257107143,7,0
4843,2022,Ryan Smith,GR,Bates,4,1484.4,1484.4,21.45367101453735,21,0
4898,2022,Adam Shah,GR,John Carroll,4,1494.7,1494.7,49.5589043462424,7,0
5128,2022,Gus Albach,GR,Claremont-Mudd-Scripps,5,1470.5,1470.5,19.247337478207243,50,0
5130,2022,Henry Pick,GR,Claremont-Mudd-Scripps,6,1420.4,1469.3,39.16710992656979,7,0
5208,2022,Ethan Widlansky,GR,Pomona-Pitzer,5,1450.0,1480.7,10.580022447991327,35,0
5231,2022,Cy Chittenden,GR,U. Of Chicago,6,1478.0,1504.0,9.631199302267605,35,0
5238,2022,Spencer Schultz,GR,Wis.-Stout,5,1431.0,1431.0,41.89675882452004,35,0
5246,2022,Jack Rosencrans,GR,Pomona-Pitzer,4,1452.9,1452.9,21.787662155959286,35,0
5253,2022,Thomas Rohr,GR,North Central (Ill.),7,1480.0,1480.0,46.525133589873235,35,0
5255,2022,Jack Barbour,GR,U. Of Chicago,4,1544.0,1548.4,30.226850646403758,35,0
5256,2022,Lars Dewall,GR,St. Scholastica,5,1493.9,1493.9,29.56260306535947,7,0
5269,2022,Connor Riss,GR,North Central (Ill.),7,1429.2,1429.2,45.29177322894548,35,0
5279,2022,Brandan Knepper,GR,Calvin,5,1458.8,1458.8,36.64167026760655,35,0
5291,2022,Steven Potter,GR,Wis.-Oshkosh,5,1495.2,1495.2,31.968071571491418,7,0
5298,2022,Braden Nicholson,GR,North Central (Ill.),6,1442.7,1442.7,41.06790109075453,35,0
5300,2022,Ethan Hinderman,GR,Wis.-Stout,5,1497.9,1497.9,42.274342100143905,35,0
5307,2022,Jeff Candell,GR,Washington U.,5,1457.2,1457.2,27.473885782684565,35,0
5322,2022,Matt Kusak,GR,Washington U.,5,1468.6,1468.6,31.1427294885982,35,0
5327,2022,Matthew Ryan,GR,Wis.-Stout,5,1446.5,1446.5,40.53676849478758,35,0
5329,2022,William Hofmann,GR,Calvin,3,1516.6,1516.6,4.984197249529998,7,0
5353,2022,Ian Williams,GR,Wis.-Stout,4,1462.9,1462.9,45.36276005712175,35,0
6744,2022,Ryan Kredell,GR,Haverford,6,1439.9,1439.9,30.47482567628564,50,0
6750,2022,Peter Buckley,GR,Haverford,6,1509.9,1509.9,12.153805988249111,21,0
6760,2022,Aaron Bratt,GR,Haverford,6,1475.8,1475.8,20.669346264456475,50,0
6762,2022,Aidan Cantine,GR,Swarthmore,4,1476.5,1479.9,19.809656736046666,50,0
6769,2022,Matthew Kleiman,GR,Johns Hopkins,6,1453.1,1453.1,33.88217230344007,50,0
6820,2022,Nathaniel Leighninger,GR,Haverford,6,1531.9,1531.9,9.209064827657576,50,0
8908,2022,James Settles,GR,Colorado College,6,1485.0,1485.0,60.19560938215415,7,0
9698,2022,Ethan Gregg,GR,Wis.-La Crosse,6,1418.4,1418.4,43.43049683753976,21,0
9701,2022,Justin Krause,GR,Wis.-Whitewater,6,1488.7,1496.3,30.58198907127455,35,0
10634,2022,Noah Griffin,GR,Lebanon Valley,6,1514.7,1514.7,16.846174639959024,50,0
10662,2022,Jordan Berger,GR,Lebanon Valley,6,1521.9,1521.9,18.011107683871067,35,0
13034,2022,Drew Topoly,GR,Methodist,6,1489.2,1489.2,33.030125138525676,50,0
13427,2022,Jeffrey Love,GR,Connecticut College,6,1465.0,1465.0,24.658418440767882,21,0
13428,2022,Evan Ensslin,GR,Tufts,5,1532.0,1532.4,39.35234268757068,21,0
13438,2022,Matt Carter,GR,Connecticut College,4,1440.9,1440.9,31.150842685230845,21,0
13450,2022,Chris Verstandig,GR,Connecticut College,4,1528.0,1535.6,77.33446838247488,42,0
13462,2022,Max Cluss,GR,Middlebury,4,1478.3,1527.6,34.24896896258342,49,0
13467,2022,Luke Lorenz,GR,Middlebury,3,1510.5,1542.9,27.153023158879826,21,0
13697,2022,Ian Kelly,GR,Luther,6,1491.6,1491.6,13.755907821732473,35,0
13699,2022,Tom Altier,GR,Luther,6,1490.7,1521.9,6.529308922083575,35,0
13701,2022,Caleb Silver,GR,Central College,7,1484.0,1491.5,34.12735950328807,35,0
13709,2022,Noah Jorgenson,GR,Central College,7,1467.4,1467.4,33.464794934378375,35,0
13799,2022,Spencer Moon,GR,Simpson (Iowa),5,1414.2,1414.2,43.60661503717066,36,0
13801,2022,Isaac Wegner,GR,Wis.-La Crosse,6,1469.0,1469.0,31.4333156592386,7,0
13889,2022,Kevin Montresor,GR,St. Olaf,6,1541.9,1541.9,14.714944784130159,7,0
13919,2022,Julian Munoz,GR,St. Olaf,6,1545.0,1545.0,31.959849811912484,35,0
15988,2022,Miles Takiguchi,GR,Vassar,7,1462.0,1462.0,27.582646718543863,50,0
15994,2022,Matthew Lecky,GR,RPI,5,1424.1,1424.1,33.37630297082053,50,0
16005,2022,Patrick Smyth,GR,RPI,5,1488.7,1488.7,34.767479057302964,50,0
16016,2022,Jason Gibbons,GR,RPI,5,1514.7,1514.7,36.505396861286115,50,0
16033,2022,Connor Wooding,GR,RPI,5,1506.1,1506.1,30.64489517032163,50,0
17635,2022,John O'Rourke,GR,Catholic,6,1489.6,1499.7,31.48551412951677,64,0
17733,2022,Elias Lindgren,GR,Williams,6,1405.8,1405.8,41.86517048812774,21,0
18182,2022,Henry Bowman,GR,Carleton,7,1487.6,1487.6,42.79487573166785,71,0
20195,2022,Miles Christensen,GR,Claremont-Mudd-Scripps,6,1456.6,1456.6,25.228096935757975,63,0
22993,2022,David Reynolds,GR,WPI,6,1501.2,1507.0,23.53703199216077,35,0
22999,2022,Brian Brooks,GR,WPI,6,1518.0,1548.6,21.401211998389254,35,0
23012,2022,Jake Pearl,GR,Keene State,6,1520.8,1520.8,21.71272668275451,49,0
23242,2022,Simon Heys,GR,Wilmington (Ohio),6,1437.0,1462.9,32.82837796784965,64,0
23255,2022,George Rickett,GR,Wilmington (Ohio),7,1483.5,1483.5,32.167603613297395,7,0
23704,2022,Sam Schmitz,GR,Wartburg,6,1470.5,1470.5,36.220911087381545,35,0
23713,2022,Connor Lancial,GR,Wartburg,6,1448.5,1448.5,29.432566996441196,35,0
26092,2022,Cooper Knorr,GR,Stockton,6,1504.9,1504.9,24.893874748620412,50,0
26296,2022,Dan Spellman,GR,U. Of Chicago,6,1523.8,1523.8,26.331532427870602,35,0
26352,2022,Ryan Harvey,GR,Loras,6,1493.6,1518.0,46.99853614741631,49,0
26354,2022,Wyatt Kelly,GR,Loras,6,1475.3,1475.3,45.45729424415847,35,0
26355,2022,Will Whalen,GR,Loras,6,1556.0,1557.9,22.259716979332804,21,0
26359,2022,Carlo Dannenfelser,GR,Loras,5,1531.8,1531.8,22.454398232862953,35,0
26482,2022,Daniel Chen,GR,Johns Hopkins,5,1483.9,1483.9,30.37156359162294,50,0
26881,2022,Bradshaw Lathbury,GR,Berry,6,1493.0,1493.0,64.36674650435232,35,0
27111,2022,Spencer Moore,GR,Emory,6,1462.1,1462.1,28.098868304613287,36,0
27114,2022,Brett Lucas,GR,Emory,6,1468.5,1468.5,24.939574976330302,50,0
27125,2022,Andrew Pahnke,GR,Vanderbilt,6,1503.4,1503.4,33.09848334893908,50,0
27147,2022,Justin Pecore,GR,Emory,6,1501.3,1501.3,41.92467531180179,50,0
28275,2022,Ezra Ruggles,GR,Suny Geneseo,3,1450.3,1548.4,23.486497302823913,7,0
28276,2022,Nick Andrews,GR,Suny Geneseo,5,1457.7,1457.7,24.458454570965838,35,0
28327,2022,Connor McCroy,GR,Lynchburg,6,1498.3,1498.6,36.10392776416446,50,0
28341,2022,Corbin Green,GR,Lynchburg,6,1484.1,1484.1,28.354117866722703,50,0
28372,2022,Elijah Sech,GR,Carnegie Mellon,6,1472.0,1472.0,40.52137213866282,50,0
29713,2022,Scott Sikorski,GR,Rochester,6,1487.9,1487.9,22.918324546091867,50,0
29718,2022,Aidan Mayer,GR,Vassar,6,1526.3,1529.5,21.051291528074938,21,0
30815,2022,Ben Timmons,GR,Suny Geneseo,7,1501.8,1537.3,16.22775400355826,56,0
30832,2022,Ryan Mitchell,GR,Suny Geneseo,5,1555.7,1555.7,18.385320231097445,56,0
32164,2022,Andrew Guimond,GR,North Central (Ill.),6,1466.2,1466.2,43.07655975121503,35,0
33412,2022,Eric Swinson,JR,Calvin,6,1490.1,1490.1,33.02740680101907,21,0
33418,2022,Jacob Buit,GR,Calvin,5,1507.9,1507.9,55.81630586128038,35,0
33452,2022,Alex Phillip,GR,North Carolina,4,1394.7,1394.7,41.0807132362621,50,0
33544,2022,Logan Horst,GR,Messiah,8,1489.3,1489.3,17.11664662942881,56,0
33551,2022,Andrew Hutchinson,GR,Messiah,8,1494.6,1494.6,16.850301275087784,50,0
33857,2022,Tyler Morris,GR,Colby,4,1430.0,1430.0,26.59257415144309,35,0
33867,2022,Ben Mellor,GR,Colby,4,1479.0,1479.0,20.443504469635307,21,0
33874,2022,Zander Kessler,GR,Middlebury,5,1468.7,1468.7,31.07788602849301,21,0
33886,2022,Nick Peterson,GR,Colby,5,1542.6,1542.6,22.069834616507674,21,0
33890,2022,George Brady,GR,Hamilton,6,1468.9,1468.9,42.90189389758912,21,0
34304,2022,Simon Kissam,GR,Williams,5,1481.5,1481.5,37.00380520973488,21,0
35636,2022,Andrew Harrell,GR,Hamilton,7,1520.0,1520.0,51.813781950365346,50,0
35689,2022,Andrew Mah,GR,MIT,5,1459.6,1467.7,20.870495921276,35,0
35694,2022,Vedang Lad,GR,MIT,4,1460.5,1460.5,29.922357861639213,35,0
35695,2022,Lowell Hensgen,GR,MIT,5,1486.5,1486.5,17.41431594981552,20,0
35696,2022,Sam Acquaviva,GR,MIT,5,1443.0,1450.5,40.377746346223965,35,0
35699,2022,Ryan Wilson,GR,MIT,4,1456.9,1470.0,56.862965759798385,20,0
35717,2022,Matthew Kearney,GR,MIT,4,1453.3,1453.3,25.92826642874527,35,0
36843,2022,Michael Olson,GR,Plymouth State,7,1535.2,1535.2,17.440183485273266,21,0
37214,2022,Brooks Peters,GR,Bowdoin,5,1521.6,1521.6,22.915723859394056,21,0
38021,2022,Logan Bocovich,GR,Colo. Sch. Of Mines,6,1459.2,1459.2,33.599940476137746,35,0
38571,2022,Walter Teitelbaum,GR,Uc Santa Cruz,5,1483.0,1484.8,21.975167803682453,35,0
38850,2022,Ryan Stracke,GR,Pacific Lutheran,6,1442.4,1442.4,35.34965912141159,21,0
39235,2022,Hassan Eissa,GR,RIT,5,1532.9,1532.9,21.866815040147024,35,0
39236,2022,Danny Jagoe,GR,Ithaca,6,1500.9,1500.9,39.84603367965248,50,0
40064,2022,Benjamin Fanta,GR,TCNJ,6,1540.5,1540.5,9.557588608011915,21,0
41018,2022,Luke Collins,GR,U. Of Chicago,6,1510.7,1510.7,18.863870228561243,35,0
42058,2022,Jacob Green,JR,Wartburg,5,1468.3,1468.3,21.46202227191094,35,0
42064,2022,Connor Havens,GR,Manchester,5,1487.8,1487.8,45.66917560017921,7,0
42673,2022,Adam Sage,GR,Claremont-Mudd-Scripps,6,1465.4,1465.4,17.240849022017436,63,0
42677,2022,Daniel Fajardo,GR,Claremont-Mudd-Scripps,5,1523.0,1523.0,12.657803916951798,63,0
42734,2022,Oliver Pick,GR,Claremont-Mudd-Scripps,6,1499.2,1499.2,5.724508712544676,50,0
42738,2022,Nicholas Taubenheim,GR,Claremont-Mudd-Scripps,5,1474.2,1474.2,24.39190439469621,63,0
42828,2022,Joey Litvin,GR,Caltech,5,1490.3,1490.3,50.38913573380677,7,0
42834,2022,TK Berhe,SR,St. Mary'S (Cal.),5,1506.1,1506.1,2.539028685672333,7,0
43098,2022,Eric Anderson,GR,Uc Santa Cruz,5,1488.5,1488.5,48.07122216045686,21,0
43101,2022,Casey Orton,GR,Uc Santa Cruz,6,1487.6,1487.6,24.212032132805394,21,0
43457,2022,Jack Kinzer,SR,Wartburg,6,1482.4,1482.4,26.00050768735097,35,0
43509,2022,Vincent Giumenti,JR,Mount Union,4,1474.8,1474.8,53.766764827354116,7,0
43513,2022,Noah Tobin,GR,Wilmington (Ohio),7,1475.6,1475.6,29.461028872431203,7,0
43522,2022,Nick Wong,GR,Mount Union,5,1545.2,1545.2,31.731923988311845,7,0
43912,2022,Luke Witvliet,GR,Calvin,4,1484.6,1484.6,50.77546159317517,35,0
43914,2022,Nick Henz,GR,Calvin,5,1493.5,1493.5,38.98558708035571,7,0
43915,2022,Thaine Nederveld,GR,Calvin,3,1498.7,1498.7,33.88021382590264,7,0
44873,2022,Timothy Boyce,GR,St. Lawrence,7,1502.8,1502.8,21.435540581007057,21,0
45288,2022,Jamie Moreland,GR,Haverford,6,1508.5,1508.5,11.705661023624392,50,0
45289,2022,Miles Colescott,GR,Haverford,5,1500.8,1500.8,23.537251798419927,21,0
45290,2022,Peter LaRochelle,GR,Haverford,5,1482.6,1482.6,8.803155999728522,50,0
45792,2022,Daniel Ferrante,GR,Christopher Newport,5,1472.2,1472.2,33.42478122591083,21,0
45969,2022,Mason Shea,GR,Wis.-Eau Claire,6,1496.2,1496.2,39.01234847241742,35,0
46552,2022,Julian Watson,GR,Loras,5,1511.4,1523.7,24.616914916374085,21,0
46553,2022,Jacob Belha,GR,Loras,6,1533.6,1533.6,22.51795727858101,35,0
46787,2022,Joe Lemna,GR,U. Of Chicago,5,1477.8,1477.8,26.42619912132657,35,0
46792,2022,Emile Sow,GR,U. Of Chicago,6,1516.9,1516.9,27.683467990842463,35,0
48286,2022,Dillon McClary,GR,Suny Geneseo,6,1522.1,1522.1,24.99516753294525,35,0
48776,2022,Jack Baronski,GR,Marywood,6,1523.8,1523.8,43.45453802538929,7,0
48872,2022,Shane Artis,GR,Desales,6,1538.4,1538.4,24.312021717660524,21,0
49080,2022,Colin McLaughlin,GR,Carnegie Mellon,6,1452.0,1452.0,33.31879949818121,50,0
49081,2022,Matthew Coyle,GR,Carnegie Mellon,5,1473.9,1473.9,27.90433658053885,50,0
49087,2022,Charlie Murphy,GR,Carnegie Mellon,6,1483.2,1483.2,24.39413044156318,50,0
49095,2022,Jacob Hsu,GR,Carnegie Mellon,5,1467.9,1467.9,43.367314881140594,50,0
49097,2022,Alex Ivanov,GR,Carnegie Mellon,5,1487.2,1487.2,38.759676211237874,50,0
49611,2022,Will Salony,RS,Trinity (Tex.),6,1483.4,1483.4,36.09934071420138,35,0
49750,2022,Dylan May,JR,Southern Virginia,6,1464.2,1464.2,33.267918480121324,36,0
50148,2022,Gavin McElhennon,GR,Johns Hopkins,6,1449.9,1449.9,28.651352498616852,50,0
50149,2022,Sean Enright,GR,Johns Hopkins,5,1484.9,1484.9,32.75189879991691,50,0
50153,2022,Jonas Larson,GR,Johns Hopkins,6,1502.5,1502.5,26.68665584145007,50,0
50160,2022,Arthur Beyer,GR,Johns Hopkins,6,1482.9,1519.7,26.11578832813587,21,0
50210,2022,Aidan Nathan,GR,Case Western,5,1491.7,1491.7,23.326842906831647,7,0
50216,2022,Ryan Champa,GR,John Carroll,5,1475.1,1482.4,42.29120948849769,7,0
50218,2022,Tommy Naiman,GR,John Carroll,4,1488.3,1488.3,62.46935248583904,7,0
50219,2022,Dominic Delmoro,GR,John Carroll,4,1482.7,1482.7,58.50480215332755,50,0
50223,2022,Stephen Henry,GR,Case Western,5,1521.9,1521.9,26.61656626990038,7,0
50381,2022,Amir Barkan,GR,Occidental,6,1479.1,1479.1,15.731238825979386,63,0
50386,2022,Cameron Hatler,GR,Pomona-Pitzer,5,1453.0,1453.0,17.369999280368432,35,0
50508,2022,David Evans,GR,Emory,6,1476.3,1476.3,39.056133961261466,50,0
50515,2022,Scott Masterson,GR,Emory,5,1489.8,1489.8,34.13407388519572,50,0
50609,2022,Bradyn Olmstead,GR,Millikin,7,1516.6,1516.6,45.18746138771978,21,0
50852,2022,Will Kelly,GR,Montana State,6,1464.9,1464.9,25.103179081542642,35,0
50857,2022,Andrew Skemp,GR,St. Olaf,5,1499.6,1499.6,30.819991482802237,35,0
50858,2022,Anders Cote,GR,St. Olaf,5,1550.3,1550.3,46.102548736485275,35,0
50859,2022,David Lynn,GR,St. Olaf,5,1528.6,1528.6,31.26706893842145,50,0
50915,2022,Gianni Estrada,GR,Greenville,5,1502.8,1502.8,69.55324291505039,36,0
50919,2022,Fernando Ribeiro-Duraes,GR,Washington U.,4,1530.0,1530.0,14.74491437750656,49,0
50926,2022,Alexander Gadin,GR,Washington U.,6,1528.7,1528.7,35.637542002781245,35,0
51120,2022,Liam Walits,GR,Otterbein,6,1487.6,1487.6,55.396440318850814,35,0
51121,2022,Walter Moak,GR,Oberlin,6,1495.8,1495.8,48.059113599815824,7,0
51238,2022,Max Aldrich,GR,Lewis & Clark,7,1456.2,1456.2,44.10211871327728,21,0
51240,2022,Austin Gappa,GR,George Fox,4,1462.7,1462.7,32.679147275696586,21,0
51244,2022,Adam Petersen,GR,George Fox,4,1464.2,1464.2,40.601340974023074,21,0
51245,2022,Alex Mills,GR,George Fox,4,1480.8,1480.8,25.680256142717006,21,0
51250,2022,Andrew Ross,GR,George Fox,4,1490.4,1490.4,26.90877593318246,21,0
51257,2022,Gavin Grass,GR,George Fox,5,1491.6,1491.6,40.11062047637758,21,0
51260,2022,Grant Ferguson,GR,George Fox,5,1542.9,1542.9,11.853796860078171,21,0
51332,2022,Atticus Hempel,GR,Swarthmore,5,1502.3,1502.3,28.33023512472536,21,0
52169,2022,Cale Bishop,GR,Wis.-Stout,5,1537.6,1537.6,22.17696101813775,7,0
52171,2022,Matthew Thomas,GR,Wis.-Stout,5,1520.7,1520.7,41.00068292114164,35,0
52178,2022,Jaad Stout,GR,Wis.-Stout,4,1530.3,1530.3,32.93318994570675,35,0
52258,2022,Lloyd Young,GR,St. John'S (Minn.),3,1471.4,1493.1,4.926346403663581,7,0
52295,2022,Craig Hundley,GR,Carthage,6,1483.1,1483.1,29.018311460179778,35,0
52297,2022,James McGlashon,GR,North Central (Ill.),6,1485.0,1485.0,40.618153576941445,35,0
52298,2022,Emerald Svienty,GR,North Central (Ill.),7,1433.1,1433.1,42.96240281403682,35,0
52302,2022,Nigel Neibel,GR,North Central (Ill.),5,1481.5,1481.5,35.31037382979678,35,0
52955,2022,Sam Llaneza,GR,Lynchburg,6,1495.8,1498.5,18.71145103940368,50,0
52964,2022,Tor Hotung-Davidsen,GR,Lynchburg,6,1534.9,1534.9,14.508838685435855,50,0
53132,2022,Walter Wagude,GR,Tufts,6,1478.7,1478.7,30.440762145517994,21,0
53133,2022,Tobias L'Esperance-Kerckhof,GR,Trinity (Conn.),6,1505.8,1505.8,33.135554922167785,21,0
53135,2022,Martin Horne,GR,Tufts,4,1551.0,1551.0,4.348435223030091,35,0
53554,2022,Alex Hillyard,GR,Suny Geneseo,6,1511.8,1511.8,10.008329864001595,56,0
53851,2022,Mitchell Dailey,GR,RPI,5,1489.3,1489.3,29.33084383375287,50,0
53852,2022,Cory Kennedy,GR,Colorado St.,5,1423.2,1423.2,43.51636014190528,50,0
53853,2022,Jonathan Craun,GR,RPI,4,1522.5,1522.5,10.377379245262258,35,0
54089,2022,Gunner Schlender,GR,Wis.-Whitewater,5,1453.7,1462.0,21.87614225589143,7,0
